side,margin,qty_exact,fee_exact,entry_exact,entry_bar,exit_bar,entry_dt,exit_dt,entry_price,exit_price,pnl_pct,pnl,reason_code,bars_held,mfe_pct,mae_pct,gk_pctile,regime_code,funding,funding_low,funding_high,net,cluster
S,200.0,1.2620725123761987,4.0,3169.39,10858,10864,2025-12-04 22:00:00,2025-12-05 04:00:00,3169.39,3117.66,1.632,61.29,TP,6,3.3,-1.839,0.0,MILD_UP,0.38965362546105087,0.38965362546105087,0.38965362546105087,61.67965362546105,44
S,200.0,1.3029315960912051,4.0,3070.0,11052,11062,2025-12-13 00:00:00,2025-12-13 10:00:00,3070.0,3083.19,-0.43,-21.19,MH,10,0.941,-0.921,11.1,MILD_UP,0.004298597785016287,-0.005147872022423971,0.004298597785016287,-21.185701402214985,45
S,200.0,1.3654906378548142,4.0,2929.35,11357,11367,2025-12-25 17:00:00,2025-12-26 03:00:00,2929.35,2957.89,-0.974,-42.97,MH,10,0.656,-1.387,0.0,DOWN,0.2008447689760527,0.2008447689760527,0.2008447689760527,-42.769155231023944,46
S,200.0,1.2258507404138472,4.0,3263.04,11892,11902,2026-01-17 00:00:00,2026-01-17 10:00:00,3263.04,3289.26,-0.804,-36.14,MH,10,0.154,-1.098,4.0,MILD_UP,0.3380877953074434,0.3380877953074434,0.44876813450034325,-35.801912204692556,47
S,200.0,1.2549767672425964,4.0,3187.31,11971,11979,2026-01-20 07:00:00,2026-01-20 15:00:00,3187.31,3115.2,2.262,86.5,TP,8,2.53,-0.39,11.1,MILD_UP,0.3445333700403803,0.3445333700403803,0.3445333700403803,86.84453337004038,48
S,200.0,1.3652249890782,4.0,2929.92,12009,12014,2026-01-21 21:00:00,2026-01-22 02:00:00,2929.92,2902.01,0.953,34.1,TP,5,2.24,-3.281,22.2,MILD_UP,0.04560340022935779,0.04560340022935779,0.04560340022935779,34.14560340022936,49
S,200.0,1.3669185214042354,4.0,2926.29,12053,12063,2026-01-23 17:00:00,2026-01-24 03:00:00,2926.29,2987.18,-2.081,-87.23,MH,10,1.233,-3.218,16.2,DOWN,0.20352057793315084,0.20352057793315084,0.20352057793315084,-87.02647942206686,50
S,200.0,1.8203993956274005,4.0,2197.32,12346,12348,2026-02-04 22:00:00,2026-02-05 00:00:00,2197.32,2150.44,2.134,81.34,TP,2,2.836,-1.288,16.2,DOWN,-0.23944396203745832,-0.23944396203745832,0.0,81.10055603796255,51
S,200.0,2.0536200186879423,4.0,1947.78,12507,12516,2026-02-11 15:00:00,2026-02-12 00:00:00,1947.78,1928.05,1.013,36.52,TP,9,2.39,-3.473,21.2,DOWN,-1.0073947026489205,-1.0073947026489205,-0.5192276615499508,35.51260529735108,52
S,200.0,2.0539469157419625,4.0,1947.47,12540,12541,2026-02-13 00:00:00,2026-02-13 01:00:00,1947.47,1907.82,2.036,77.44,TP,1,2.757,-0.079,7.1,DOWN,0.0,-0.16413223336795676,0.0,77.44,53
