side,margin,qty_exact,fee_exact,entry_exact,entry_bar,exit_bar,entry_dt,exit_dt,entry_price,exit_price,pnl_pct,pnl,reason_code,bars_held,mfe_pct,mae_pct,gk_pctile,regime_code,funding,funding_low,funding_high,net
L,200.0,1.4574019623917422,4.0,2744.61,3970,3975,2025-02-20 22:00:00,2025-02-21 03:00:00,2744.61,2736.47,-0.297,-15.86,MH,5,0.943,-1.42,0.0,MILD_UP,-0.25305608665712065,-0.25305608665712065,-0.25305608665712065,-16.11305608665712
S,200.0,1.644770657291474,4.0,2431.95,4113,4115,2025-02-26 21:00:00,2025-02-26 23:00:00,2431.95,2434.73,-0.114,-8.57,TP,2,2.618,-0.29,3.0,DOWN,0.0,0.0,0.0,-8.57
S,200.0,1.745810055865922,4.0,2291.2,4144,4145,2025-02-28 04:00:00,2025-02-28 05:00:00,2291.2,2255.1,1.576,59.02,TP,1,2.271,-0.092,19.2,DOWN,0.0,0.0,0.0,59.02
S,200.0,1.8972901952785934,4.0,2108.27,4240,4246,2025-03-04 04:00:00,2025-03-04 10:00:00,2108.27,2055.65,2.496,95.84,TP,6,4.005,-3.057,26.3,DOWN,-0.17558532370142343,-0.17558532370142343,-0.17558532370142343,95.66441467629858
L,200.0,1.8268176835951773,4.0,2189.6,4275,4278,2025-03-05 15:00:00,2025-03-05 18:00:00,2189.6,2238.03,2.212,84.47,MFE,3,3.297,-0.107,1.0,DOWN,-0.288110787575258,-0.288110787575258,-0.288110787575258,84.18188921242474
L,200.0,1.9284543438434096,4.0,2074.2,4396,4398,2025-03-10 16:00:00,2025-03-10 18:00:00,2074.2,2100.98,1.291,47.64,MFE,2,3.799,-1.323,19.2,DOWN,0.0,-0.10300996031005206,0.0,47.64
L,200.0,2.0874974558624757,4.0,1916.17,4422,4426,2025-03-11 18:00:00,2025-03-11 22:00:00,1916.17,1902.49,-0.714,-32.56,MFE,4,2.797,-2.673,10.1,DOWN,0.0,0.0,0.0,-32.56
L,200.0,2.111029601912593,4.0,1894.81,4490,4497,2025-03-14 14:00:00,2025-03-14 21:00:00,1894.81,1901.8,0.369,10.76,BE,7,0.707,-0.393,23.2,DOWN,-0.3068054428676227,-0.3068054428676227,-0.3068054428676227,10.453194557132377
S,200.0,2.108048000252966,4.0,1897.49,4587,4599,2025-03-18 15:00:00,2025-03-19 03:00:00,1897.49,1889.46,0.423,12.93,MHx,12,1.389,-0.781,24.2,DOWN,0.22259508748136309,0.22259508748136309,0.22259508748136309,13.152595087481362
S,200.0,1.9840187291368032,4.0,2016.11,4634,4639,2025-03-20 14:00:00,2025-03-20 19:00:00,2016.11,1981.71,1.706,64.25,TP,5,2.272,-0.271,26.3,DOWN,0.06182297414327591,0.06182297414327591,0.06182297414327591,64.31182297414328
S,200.0,1.9832317753395043,4.0,2016.91,4787,4797,2025-03-26 23:00:00,2025-03-27 09:00:00,2016.91,2017.0,-0.004,-4.18,MH,10,1.81,-0.227,14.1,MILD_UP,0.09176240743544631,0.09176240743544631,0.09176240743544631,-4.088237592564553
S,200.0,2.1562412402699613,4.0,1855.08,4946,4956,2025-04-02 14:00:00,2025-04-03 00:00:00,1855.08,1900.09,-2.426,-101.05,MH,10,0.237,-3.392,24.2,DOWN,0.17280833721456645,-0.0018089558401804772,0.17280833721456645,-100.87719166278544
S,200.0,2.2745753652115073,4.0,1758.57,4977,4987,2025-04-03 21:00:00,2025-04-04 07:00:00,1758.57,1810.31,-2.942,-121.69,MH,10,0.487,-3.379,0.0,DOWN,-0.024917098086640856,-0.024917098086640856,-0.024917098086640856,-121.71491709808664
L,200.0,2.18901007491887,4.0,1827.31,4997,5000,2025-04-04 17:00:00,2025-04-04 20:00:00,1827.31,1761.9,-3.58,-147.19,SN,3,0.293,-3.819,8.1,DOWN,0.0,0.0,0.0,-147.19
S,200.0,2.1845269952923445,4.0,1831.06,5666,5676,2025-05-02 14:00:00,2025-05-03 00:00:00,1831.06,1840.21,-0.5,-23.99,MH,10,1.041,-1.23,17.2,MILD_UP,-0.2535164948085723,-0.2535164948085723,-0.22987671311695063,-24.24351649480857
L,200.0,1.7730968022199172,4.0,2255.94,5835,5836,2025-05-09 15:00:00,2025-05-09 16:00:00,2255.94,2363.81,4.782,187.26,TP,1,6.105,-0.032,16.2,MILD_UP,-0.41919909217443724,-0.41919909217443724,0.0,186.84080090782555
S,200.0,1.5582756122075312,4.0,2566.94,5978,5980,2025-05-15 14:00:00,2025-05-15 16:00:00,2566.94,2529.6,1.455,54.19,TP,2,2.07,-0.621,22.2,UP,0.39419853989575143,0.0,0.39419853989575143,54.58419853989575
S,200.0,1.6164816468715018,4.0,2474.51,6106,6116,2025-05-20 22:00:00,2025-05-21 08:00:00,2474.51,2523.09,-1.963,-82.53,MH,10,1.46,-2.666,3.0,MILD_UP,0.19648666831008968,0.04709075493734113,0.19648666831008968,-82.33351333168991
L,200.0,1.5183665412748966,4.0,2634.41,6148,6150,2025-05-22 16:00:00,2025-05-22 18:00:00,2634.41,2664.36,1.137,41.48,MFE,2,2.209,-0.304,16.2,SIDE,0.0,-0.3999104163740649,0.0,41.48
S,200.0,1.5229044834307992,4.0,2626.56,6291,6301,2025-05-28 15:00:00,2025-05-29 01:00:00,2626.56,2639.71,-0.501,-24.03,MH,10,0.783,-2.382,13.1,MILD_UP,0.8012533503898636,0.8012533503898636,0.8012533503898636,-23.228746649610137
S,200.0,1.5137409837802653,4.0,2642.46,6324,6333,2025-05-30 00:00:00,2025-05-30 09:00:00,2642.46,2572.24,2.657,102.29,TP,9,3.272,-1.15,27.3,MILD_UP,0.29773444623312856,0.29773444623312856,0.6305731866492559,102.58773444623313
L,200.0,1.513637877274241,4.0,2642.64,6462,6470,2025-06-04 18:00:00,2025-06-05 02:00:00,2642.64,2634.09,-0.324,-16.94,MFE,8,1.4,-1.871,14.1,SIDE,-0.31878104123149575,-0.31878104123149575,-0.31878104123149575,-17.258781041231497
L,200.0,1.598631571374903,4.0,2502.14,6514,6516,2025-06-06 22:00:00,2025-06-07 00:00:00,2502.14,2508.29,0.246,5.83,MFE,2,1.1,-0.359,8.1,SIDE,-0.10763518254203648,-0.10763518254203648,0.0,5.722364817457963
S,200.0,1.450920790606739,4.0,2756.87,6647,6659,2025-06-12 11:00:00,2025-06-12 23:00:00,2756.87,2763.45,-0.239,-13.55,BE,12,1.672,-0.706,34.3,MILD_UP,0.3975508983013346,0.3975508983013346,0.3975508983013346,-13.152449101698666
L,200.0,1.5684675288009848,4.0,2550.26,6684,6685,2025-06-14 00:00:00,2025-06-14 01:00:00,2550.26,2560.63,0.407,12.27,MFE,1,1.362,-0.285,17.2,MILD_UP,0.0,-0.08331999999999999,0.0,12.27
