bar,decision_ts,daily_debit,L_month_debit,S_month_debit
12865,2026-02-26 13:00:00,-0.2406030574659681,-0.5812324927274527,-2.1635060263801993
12866,2026-02-26 14:00:00,-0.2406030574659681,-0.5812324927274527,-2.1635060263801993
12867,2026-02-26 15:00:00,-0.2406030574659681,-0.5812324927274527,-2.1635060263801993
12868,2026-02-26 16:00:00,-0.2406030574659681,-0.5812324927274527,-2.1635060263801993
12869,2026-02-26 17:00:00,-0.2406030574659681,-0.5812324927274527,-2.1635060263801993
12870,2026-02-26 18:00:00,-0.2406030574659681,-0.5812324927274527,-2.1635060263801993
12871,2026-02-26 19:00:00,-0.2406030574659681,-0.5812324927274527,-2.1635060263801993
12872,2026-02-26 20:00:00,-0.2406030574659681,-0.5812324927274527,-2.1635060263801993
12873,2026-02-26 21:00:00,-0.2406030574659681,-0.5812324927274527,-2.1635060263801993
12874,2026-02-26 22:00:00,-0.2406030574659681,-0.5812324927274527,-2.1635060263801993
12875,2026-02-26 23:00:00,-0.2406030574659681,-0.5812324927274527,-2.1635060263801993
12876,2026-02-27 00:00:00,-0.2406030574659681,-0.5812324927274527,-2.1635060263801993
12877,2026-02-27 01:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12878,2026-02-27 02:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12879,2026-02-27 03:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12880,2026-02-27 04:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12881,2026-02-27 05:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12882,2026-02-27 06:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12883,2026-02-27 07:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12884,2026-02-27 08:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12885,2026-02-27 09:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12886,2026-02-27 10:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12887,2026-02-27 11:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12888,2026-02-27 12:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12889,2026-02-27 13:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12890,2026-02-27 14:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12891,2026-02-27 15:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12892,2026-02-27 16:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12893,2026-02-27 17:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12894,2026-02-27 18:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12895,2026-02-27 19:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12896,2026-02-27 20:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12897,2026-02-27 21:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12898,2026-02-27 22:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12899,2026-02-27 23:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12900,2026-02-28 00:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12901,2026-02-28 01:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12902,2026-02-28 02:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12903,2026-02-28 03:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12904,2026-02-28 04:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12905,2026-02-28 05:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12906,2026-02-28 06:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12907,2026-02-28 07:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12908,2026-02-28 08:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12909,2026-02-28 09:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12910,2026-02-28 10:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12911,2026-02-28 11:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12912,2026-02-28 12:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12913,2026-02-28 13:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12914,2026-02-28 14:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12915,2026-02-28 15:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12916,2026-02-28 16:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12917,2026-02-28 17:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12918,2026-02-28 18:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12919,2026-02-28 19:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12920,2026-02-28 20:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12921,2026-02-28 21:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12922,2026-02-28 22:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12923,2026-02-28 23:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12924,2026-03-01 00:00:00,0.0,-0.5812324927274527,-2.1635060263801993
12925,2026-03-01 01:00:00,0.0,0.0,0.0
12926,2026-03-01 02:00:00,0.0,0.0,0.0
12927,2026-03-01 03:00:00,0.0,0.0,0.0
12928,2026-03-01 04:00:00,0.0,0.0,0.0
12929,2026-03-01 05:00:00,0.0,0.0,0.0
12930,2026-03-01 06:00:00,0.0,0.0,0.0
12931,2026-03-01 07:00:00,0.0,0.0,0.0
12932,2026-03-01 08:00:00,0.0,0.0,0.0
12933,2026-03-01 09:00:00,0.0,0.0,0.0
12934,2026-03-01 10:00:00,0.0,0.0,0.0
12935,2026-03-01 11:00:00,0.0,0.0,0.0
12936,2026-03-01 12:00:00,0.0,0.0,0.0
12937,2026-03-01 13:00:00,0.0,0.0,0.0
12938,2026-03-01 14:00:00,0.0,0.0,0.0
12939,2026-03-01 15:00:00,0.0,0.0,0.0
12940,2026-03-01 16:00:00,0.0,0.0,0.0
12941,2026-03-01 17:00:00,0.0,0.0,0.0
12942,2026-03-01 18:00:00,0.0,0.0,0.0
12943,2026-03-01 19:00:00,0.0,0.0,0.0
12944,2026-03-01 20:00:00,0.0,0.0,0.0
12945,2026-03-01 21:00:00,0.0,0.0,0.0
12946,2026-03-01 22:00:00,0.0,0.0,0.0
12947,2026-03-01 23:00:00,0.0,0.0,0.0
12948,2026-03-02 00:00:00,0.0,0.0,0.0
12949,2026-03-02 01:00:00,0.0,0.0,0.0
12950,2026-03-02 02:00:00,0.0,0.0,0.0
12951,2026-03-02 03:00:00,0.0,0.0,0.0
12952,2026-03-02 04:00:00,0.0,0.0,0.0
12953,2026-03-02 05:00:00,0.0,0.0,0.0
12954,2026-03-02 06:00:00,0.0,0.0,0.0
12955,2026-03-02 07:00:00,0.0,0.0,0.0
12956,2026-03-02 08:00:00,0.0,0.0,0.0
12957,2026-03-02 09:00:00,0.0,0.0,0.0
12958,2026-03-02 10:00:00,0.0,0.0,0.0
12959,2026-03-02 11:00:00,0.0,0.0,0.0
12960,2026-03-02 12:00:00,0.0,0.0,0.0
12961,2026-03-02 13:00:00,0.0,0.0,0.0
12962,2026-03-02 14:00:00,0.0,0.0,0.0
12963,2026-03-02 15:00:00,0.0,0.0,0.0
12964,2026-03-02 16:00:00,0.0,0.0,0.0
12965,2026-03-02 17:00:00,0.0,0.0,0.0
12966,2026-03-02 18:00:00,0.0,0.0,0.0
12967,2026-03-02 19:00:00,0.0,0.0,0.0
12968,2026-03-02 20:00:00,0.0,0.0,0.0
12969,2026-03-02 21:00:00,0.0,0.0,0.0
12970,2026-03-02 22:00:00,0.0,0.0,0.0
12971,2026-03-02 23:00:00,0.0,0.0,0.0
12972,2026-03-03 00:00:00,0.0,0.0,0.0
12973,2026-03-03 01:00:00,0.0,0.0,0.0
12974,2026-03-03 02:00:00,0.0,0.0,0.0
12975,2026-03-03 03:00:00,0.0,0.0,0.0
12976,2026-03-03 04:00:00,0.0,0.0,0.0
12977,2026-03-03 05:00:00,0.0,0.0,0.0
12978,2026-03-03 06:00:00,0.0,0.0,0.0
12979,2026-03-03 07:00:00,0.0,0.0,0.0
12980,2026-03-03 08:00:00,0.0,0.0,0.0
12981,2026-03-03 09:00:00,0.0,0.0,0.0
12982,2026-03-03 10:00:00,0.0,0.0,0.0
12983,2026-03-03 11:00:00,0.0,0.0,0.0
12984,2026-03-03 12:00:00,0.0,0.0,0.0
12985,2026-03-03 13:00:00,0.0,0.0,0.0
12986,2026-03-03 14:00:00,0.0,0.0,0.0
12987,2026-03-03 15:00:00,0.0,0.0,0.0
12988,2026-03-03 16:00:00,0.0,0.0,0.0
12989,2026-03-03 17:00:00,0.0,0.0,0.0
12990,2026-03-03 18:00:00,0.0,0.0,0.0
12991,2026-03-03 19:00:00,0.0,0.0,0.0
12992,2026-03-03 20:00:00,0.0,0.0,0.0
12993,2026-03-03 21:00:00,0.0,0.0,0.0
12994,2026-03-03 22:00:00,0.0,0.0,0.0
12995,2026-03-03 23:00:00,0.0,0.0,0.0
12996,2026-03-04 00:00:00,0.0,0.0,0.0
12997,2026-03-04 01:00:00,0.0,0.0,0.0
12998,2026-03-04 02:00:00,0.0,0.0,0.0
12999,2026-03-04 03:00:00,0.0,0.0,0.0
13000,2026-03-04 04:00:00,0.0,0.0,0.0
13001,2026-03-04 05:00:00,0.0,0.0,0.0
13002,2026-03-04 06:00:00,0.0,0.0,0.0
13003,2026-03-04 07:00:00,0.0,0.0,0.0
13004,2026-03-04 08:00:00,0.0,0.0,0.0
13005,2026-03-04 09:00:00,0.0,0.0,0.0
13006,2026-03-04 10:00:00,0.0,0.0,0.0
13007,2026-03-04 11:00:00,0.0,0.0,0.0
13008,2026-03-04 12:00:00,0.0,0.0,0.0
13009,2026-03-04 13:00:00,0.0,0.0,0.0
13010,2026-03-04 14:00:00,0.0,0.0,0.0
13011,2026-03-04 15:00:00,0.0,0.0,0.0
13012,2026-03-04 16:00:00,0.0,0.0,0.0
13013,2026-03-04 17:00:00,0.0,0.0,0.0
13014,2026-03-04 18:00:00,0.0,0.0,0.0
13015,2026-03-04 19:00:00,0.0,0.0,0.0
13016,2026-03-04 20:00:00,0.0,0.0,0.0
13017,2026-03-04 21:00:00,0.0,0.0,0.0
13018,2026-03-04 22:00:00,0.0,0.0,0.0
13019,2026-03-04 23:00:00,0.0,0.0,0.0
13020,2026-03-05 00:00:00,0.0,0.0,0.0
13021,2026-03-05 01:00:00,0.0,0.0,0.0
13022,2026-03-05 02:00:00,0.0,0.0,0.0
13023,2026-03-05 03:00:00,0.0,0.0,0.0
13024,2026-03-05 04:00:00,0.0,0.0,0.0
13025,2026-03-05 05:00:00,0.0,0.0,0.0
13026,2026-03-05 06:00:00,0.0,0.0,0.0
13027,2026-03-05 07:00:00,0.0,0.0,0.0
13028,2026-03-05 08:00:00,0.0,0.0,0.0
13029,2026-03-05 09:00:00,0.0,0.0,0.0
13030,2026-03-05 10:00:00,0.0,0.0,0.0
13031,2026-03-05 11:00:00,0.0,0.0,0.0
13032,2026-03-05 12:00:00,0.0,0.0,0.0
13033,2026-03-05 13:00:00,0.0,0.0,0.0
13034,2026-03-05 14:00:00,0.0,0.0,0.0
13035,2026-03-05 15:00:00,0.0,0.0,0.0
13036,2026-03-05 16:00:00,0.0,0.0,0.0
13037,2026-03-05 17:00:00,0.0,0.0,0.0
13038,2026-03-05 18:00:00,0.0,0.0,0.0
13039,2026-03-05 19:00:00,0.0,0.0,0.0
13040,2026-03-05 20:00:00,0.0,0.0,0.0
13041,2026-03-05 21:00:00,0.0,0.0,0.0
13042,2026-03-05 22:00:00,0.0,0.0,0.0
13043,2026-03-05 23:00:00,0.0,0.0,0.0
13044,2026-03-06 00:00:00,0.0,0.0,0.0
13045,2026-03-06 01:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13046,2026-03-06 02:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13047,2026-03-06 03:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13048,2026-03-06 04:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13049,2026-03-06 05:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13050,2026-03-06 06:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13051,2026-03-06 07:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13052,2026-03-06 08:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13053,2026-03-06 09:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13054,2026-03-06 10:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13055,2026-03-06 11:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13056,2026-03-06 12:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13057,2026-03-06 13:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13058,2026-03-06 14:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13059,2026-03-06 15:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13060,2026-03-06 16:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13061,2026-03-06 17:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13062,2026-03-06 18:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13063,2026-03-06 19:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13064,2026-03-06 20:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13065,2026-03-06 21:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13066,2026-03-06 22:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13067,2026-03-06 23:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13068,2026-03-07 00:00:00,-0.0580165534714626,0.0,-0.0580165534714626
13069,2026-03-07 01:00:00,0.0,0.0,-0.0580165534714626
13070,2026-03-07 02:00:00,0.0,0.0,-0.0580165534714626
13071,2026-03-07 03:00:00,0.0,0.0,-0.0580165534714626
13072,2026-03-07 04:00:00,0.0,0.0,-0.0580165534714626
13073,2026-03-07 05:00:00,0.0,0.0,-0.0580165534714626
13074,2026-03-07 06:00:00,0.0,0.0,-0.0580165534714626
13075,2026-03-07 07:00:00,0.0,0.0,-0.0580165534714626
13076,2026-03-07 08:00:00,0.0,0.0,-0.0580165534714626
13077,2026-03-07 09:00:00,0.0,0.0,-0.0580165534714626
13078,2026-03-07 10:00:00,0.0,0.0,-0.0580165534714626
13079,2026-03-07 11:00:00,0.0,0.0,-0.0580165534714626
13080,2026-03-07 12:00:00,0.0,0.0,-0.0580165534714626
13081,2026-03-07 13:00:00,0.0,0.0,-0.0580165534714626
13082,2026-03-07 14:00:00,0.0,0.0,-0.0580165534714626
13083,2026-03-07 15:00:00,0.0,0.0,-0.0580165534714626
13084,2026-03-07 16:00:00,0.0,0.0,-0.0580165534714626
13085,2026-03-07 17:00:00,0.0,0.0,-0.0580165534714626
13086,2026-03-07 18:00:00,0.0,0.0,-0.0580165534714626
13087,2026-03-07 19:00:00,0.0,0.0,-0.0580165534714626
13088,2026-03-07 20:00:00,0.0,0.0,-0.0580165534714626
13089,2026-03-07 21:00:00,0.0,0.0,-0.0580165534714626
13090,2026-03-07 22:00:00,0.0,0.0,-0.0580165534714626
13091,2026-03-07 23:00:00,0.0,0.0,-0.0580165534714626
13092,2026-03-08 00:00:00,0.0,0.0,-0.0580165534714626
13093,2026-03-08 01:00:00,0.0,0.0,-0.0580165534714626
13094,2026-03-08 02:00:00,0.0,0.0,-0.0580165534714626
13095,2026-03-08 03:00:00,0.0,0.0,-0.0580165534714626
13096,2026-03-08 04:00:00,0.0,0.0,-0.0580165534714626
13097,2026-03-08 05:00:00,0.0,0.0,-0.0580165534714626
13098,2026-03-08 06:00:00,0.0,0.0,-0.0580165534714626
13099,2026-03-08 07:00:00,0.0,0.0,-0.0580165534714626
13100,2026-03-08 08:00:00,0.0,0.0,-0.0580165534714626
13101,2026-03-08 09:00:00,0.0,0.0,-0.0580165534714626
13102,2026-03-08 10:00:00,0.0,0.0,-0.0580165534714626
13103,2026-03-08 11:00:00,0.0,0.0,-0.0580165534714626
13104,2026-03-08 12:00:00,0.0,0.0,-0.0580165534714626
13105,2026-03-08 13:00:00,0.0,0.0,-0.0580165534714626
13106,2026-03-08 14:00:00,0.0,0.0,-0.0580165534714626
13107,2026-03-08 15:00:00,0.0,0.0,-0.0580165534714626
13108,2026-03-08 16:00:00,0.0,0.0,-0.0580165534714626
13109,2026-03-08 17:00:00,0.0,0.0,-0.0580165534714626
13110,2026-03-08 18:00:00,0.0,0.0,-0.0580165534714626
13111,2026-03-08 19:00:00,0.0,0.0,-0.0580165534714626
13112,2026-03-08 20:00:00,0.0,0.0,-0.0580165534714626
13113,2026-03-08 21:00:00,0.0,0.0,-0.0580165534714626
13114,2026-03-08 22:00:00,0.0,0.0,-0.0580165534714626
13115,2026-03-08 23:00:00,0.0,0.0,-0.0580165534714626
13116,2026-03-09 00:00:00,0.0,0.0,-0.0580165534714626
13117,2026-03-09 01:00:00,0.0,0.0,-0.0580165534714626
13118,2026-03-09 02:00:00,0.0,0.0,-0.0580165534714626
13119,2026-03-09 03:00:00,0.0,0.0,-0.0580165534714626
13120,2026-03-09 04:00:00,0.0,0.0,-0.0580165534714626
13121,2026-03-09 05:00:00,0.0,0.0,-0.0580165534714626
13122,2026-03-09 06:00:00,0.0,0.0,-0.0580165534714626
13123,2026-03-09 07:00:00,0.0,0.0,-0.0580165534714626
13124,2026-03-09 08:00:00,0.0,0.0,-0.0580165534714626
13125,2026-03-09 09:00:00,0.0,0.0,-0.0580165534714626
13126,2026-03-09 10:00:00,0.0,0.0,-0.0580165534714626
13127,2026-03-09 11:00:00,0.0,0.0,-0.0580165534714626
13128,2026-03-09 12:00:00,0.0,0.0,-0.0580165534714626
13129,2026-03-09 13:00:00,0.0,0.0,-0.0580165534714626
13130,2026-03-09 14:00:00,0.0,0.0,-0.0580165534714626
13131,2026-03-09 15:00:00,0.0,0.0,-0.0580165534714626
13132,2026-03-09 16:00:00,0.0,0.0,-0.0580165534714626
13133,2026-03-09 17:00:00,0.0,0.0,-0.0580165534714626
13134,2026-03-09 18:00:00,0.0,0.0,-0.0580165534714626
13135,2026-03-09 19:00:00,0.0,0.0,-0.0580165534714626
13136,2026-03-09 20:00:00,0.0,0.0,-0.0580165534714626
13137,2026-03-09 21:00:00,0.0,0.0,-0.0580165534714626
13138,2026-03-09 22:00:00,0.0,0.0,-0.0580165534714626
13139,2026-03-09 23:00:00,0.0,0.0,-0.0580165534714626
13140,2026-03-10 00:00:00,0.0,0.0,-0.0580165534714626
13141,2026-03-10 01:00:00,0.0,0.0,-0.0580165534714626
13142,2026-03-10 02:00:00,0.0,0.0,-0.0580165534714626
13143,2026-03-10 03:00:00,0.0,0.0,-0.0580165534714626
13144,2026-03-10 04:00:00,0.0,0.0,-0.0580165534714626
13145,2026-03-10 05:00:00,0.0,0.0,-0.0580165534714626
13146,2026-03-10 06:00:00,0.0,0.0,-0.0580165534714626
13147,2026-03-10 07:00:00,0.0,0.0,-0.0580165534714626
13148,2026-03-10 08:00:00,0.0,0.0,-0.0580165534714626
13149,2026-03-10 09:00:00,0.0,0.0,-0.0580165534714626
13150,2026-03-10 10:00:00,0.0,0.0,-0.0580165534714626
13151,2026-03-10 11:00:00,0.0,0.0,-0.0580165534714626
13152,2026-03-10 12:00:00,0.0,0.0,-0.0580165534714626
13153,2026-03-10 13:00:00,0.0,0.0,-0.0580165534714626
13154,2026-03-10 14:00:00,0.0,0.0,-0.0580165534714626
13155,2026-03-10 15:00:00,0.0,0.0,-0.0580165534714626
13156,2026-03-10 16:00:00,0.0,0.0,-0.0580165534714626
13157,2026-03-10 17:00:00,0.0,0.0,-0.0580165534714626
13158,2026-03-10 18:00:00,0.0,0.0,-0.0580165534714626
13159,2026-03-10 19:00:00,0.0,0.0,-0.0580165534714626
13160,2026-03-10 20:00:00,0.0,0.0,-0.0580165534714626
13161,2026-03-10 21:00:00,0.0,0.0,-0.0580165534714626
13162,2026-03-10 22:00:00,0.0,0.0,-0.0580165534714626
13163,2026-03-10 23:00:00,0.0,0.0,-0.0580165534714626
13164,2026-03-11 00:00:00,0.0,0.0,-0.0580165534714626
13165,2026-03-11 01:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13166,2026-03-11 02:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13167,2026-03-11 03:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13168,2026-03-11 04:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13169,2026-03-11 05:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13170,2026-03-11 06:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13171,2026-03-11 07:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13172,2026-03-11 08:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13173,2026-03-11 09:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13174,2026-03-11 10:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13175,2026-03-11 11:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13176,2026-03-11 12:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13177,2026-03-11 13:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13178,2026-03-11 14:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13179,2026-03-11 15:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13180,2026-03-11 16:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13181,2026-03-11 17:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13182,2026-03-11 18:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13183,2026-03-11 19:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13184,2026-03-11 20:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13185,2026-03-11 21:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13186,2026-03-11 22:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13187,2026-03-11 23:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13188,2026-03-12 00:00:00,-0.1080443550279292,-0.1080443550279292,-0.0580165534714626
13189,2026-03-12 01:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13190,2026-03-12 02:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13191,2026-03-12 03:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13192,2026-03-12 04:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13193,2026-03-12 05:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13194,2026-03-12 06:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13195,2026-03-12 07:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13196,2026-03-12 08:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13197,2026-03-12 09:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13198,2026-03-12 10:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13199,2026-03-12 11:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13200,2026-03-12 12:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13201,2026-03-12 13:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13202,2026-03-12 14:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13203,2026-03-12 15:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13204,2026-03-12 16:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13205,2026-03-12 17:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13206,2026-03-12 18:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13207,2026-03-12 19:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13208,2026-03-12 20:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13209,2026-03-12 21:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13210,2026-03-12 22:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13211,2026-03-12 23:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13212,2026-03-13 00:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13213,2026-03-13 01:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13214,2026-03-13 02:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13215,2026-03-13 03:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13216,2026-03-13 04:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13217,2026-03-13 05:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13218,2026-03-13 06:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13219,2026-03-13 07:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13220,2026-03-13 08:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13221,2026-03-13 09:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13222,2026-03-13 10:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13223,2026-03-13 11:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13224,2026-03-13 12:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13225,2026-03-13 13:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13226,2026-03-13 14:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13227,2026-03-13 15:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13228,2026-03-13 16:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13229,2026-03-13 17:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13230,2026-03-13 18:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13231,2026-03-13 19:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13232,2026-03-13 20:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13233,2026-03-13 21:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13234,2026-03-13 22:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13235,2026-03-13 23:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13236,2026-03-14 00:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13237,2026-03-14 01:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13238,2026-03-14 02:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13239,2026-03-14 03:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13240,2026-03-14 04:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13241,2026-03-14 05:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13242,2026-03-14 06:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13243,2026-03-14 07:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13244,2026-03-14 08:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13245,2026-03-14 09:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13246,2026-03-14 10:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13247,2026-03-14 11:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13248,2026-03-14 12:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13249,2026-03-14 13:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13250,2026-03-14 14:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13251,2026-03-14 15:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13252,2026-03-14 16:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13253,2026-03-14 17:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13254,2026-03-14 18:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13255,2026-03-14 19:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13256,2026-03-14 20:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13257,2026-03-14 21:00:00,0.0,-0.1080443550279292,-0.0580165534714626
13258,2026-03-14 22:00:00,0.0,-0.1080443550279292,-0.0580165534714626
