side,margin,qty_exact,fee_exact,entry_exact,entry_bar,exit_bar,entry_dt,exit_dt,entry_price,exit_price,pnl_pct,pnl,reason_code,bars_held,mfe_pct,mae_pct,gk_pctile,regime_code,funding,funding_low,funding_high,net
L,200.0,1.9451268038423968,4.0,2056.421202,13157,13165,2026-03-10 17:00:00,2026-03-11 01:00:00,2056.42,2079.14,1.105,40.2,MHx,8,1.536,-2.366,16.2,SIDE,-0.10802275047783368,-0.10802275047783368,-0.10802275047783368,40.09197724952217
L,200.0,1.9295571552484836,4.0,2073.0145199999997,13220,13221,2026-03-13 08:00:00,2026-03-13 09:00:00,2073.01,2117.74,2.157,82.29,TP,1,3.617,-0.189,9.1,MILD_UP,0.0,-0.09054538643559526,0.0,82.29
L,200.0,1.8812063578525529,4.0,2126.295174,13231,13234,2026-03-13 19:00:00,2026-03-13 22:00:00,2126.3,2184.1,2.719,104.75,TP,3,3.729,-0.433,18.2,MILD_UP,0.0,0.0,0.0,104.75
S,200.0,1.7306894379983417,4.0,2311.217664,13351,13352,2026-03-18 19:00:00,2026-03-18 20:00:00,2311.22,2268.55,1.846,69.84,TP,1,2.129,-0.312,19.2,UP,0.0,0.0,0.0,69.84
S,200.0,1.8477142157938764,4.0,2164.836946,13372,13378,2026-03-19 16:00:00,2026-03-19 22:00:00,2164.84,2137.1,1.281,47.25,TP,6,2.676,-1.254,11.1,UP,0.0,-0.0348465061105767,0.0,47.25
S,200.0,1.8883902144461309,4.0,2118.206274,13538,13542,2026-03-26 14:00:00,2026-03-26 18:00:00,2118.21,2081.71,1.723,64.93,TP,4,2.134,-0.379,20.2,DOWN,0.02865710333360952,0.02865710333360952,0.02865710333360952,64.95865710333362
S,200.0,1.9612823044536745,4.0,2039.4820220000001,13566,13567,2026-03-27 18:00:00,2026-03-27 19:00:00,2039.48,1990.1,2.421,92.86,TP,1,2.85,-0.208,26.3,DOWN,0.0,0.0,0.0,92.86
L,200.0,1.9400314153749167,4.0,2061.8222819999996,13637,13640,2026-03-30 17:00:00,2026-03-30 20:00:00,2061.82,2069.99,0.396,11.84,MFE,3,1.221,-0.748,23.2,DOWN,0.0,0.0,0.0,11.84
L,200.0,1.8918497759923585,4.0,2114.332782,13677,13684,2026-04-01 09:00:00,2026-04-01 16:00:00,2114.33,2129.7,0.727,25.08,MFE,7,2.065,-1.568,9.1,DOWN,-0.19271909827485237,-0.19271909827485237,0.0,24.887280901725145
S,200.0,1.97483583019414,4.0,2025.4848220000001,13713,13724,2026-04-02 21:00:00,2026-04-03 08:00:00,2025.48,2056.37,-1.525,-65.0,MH,11,0.49,-2.494,23.2,DOWN,-0.4174481204826008,-0.4174481204826008,-0.2961179246077613,-65.4174481204826
