side,entry_price,entry_time,exit_price,exit_time,exit_reason,pnl,tp1_done
long,109911.66,2025-10-23 22:05:00+00:00,111006.7,2025-10-24 12:30:00+00:00,atr_trail_1.5,17.690398437123978,True
long,111234.36,2025-10-24 09:05:00+00:00,111556.5,2025-10-24 12:35:00+00:00,atr_trail_1.5,4.619987112923412,True
long,111256.8,2025-10-24 10:30:00+00:00,111556.5,2025-10-24 12:35:00+00:00,atr_trail_1.5,4.178283086645318,True
long,111556.51,2025-10-24 12:30:00+00:00,110682.58321428571,2025-10-24 13:45:00+00:00,stop_loss,-17.267876051595447,False
long,110387.01,2025-10-24 18:00:00+00:00,113319.87,2025-10-26 21:25:00+00:00,atr_trail_1.5,47.410595928426204,True
long,111008.04,2025-10-24 21:15:00+00:00,113319.87,2025-10-26 21:25:00+00:00,atr_trail_1.5,37.05749981455658,True
long,110925.33,2025-10-25 00:45:00+00:00,113319.87,2025-10-26 21:25:00+00:00,atr_trail_1.5,38.369260660044176,True
long,113455.75,2025-10-26 21:40:00+00:00,114774.49,2025-10-26 22:05:00+00:00,atr_trail_1.5,20.185501647747582,True
long,115348.89,2025-10-27 13:50:00+00:00,114457.30178571428,2025-10-27 20:55:00+00:00,stop_loss,-17.05898212433107,False
long,110078.21,2025-10-31 11:45:00+00:00,110078.21,2025-10-31 16:05:00+00:00,stop_loss,-0.20941078685261894,True
long,110031.99,2025-10-31 14:35:00+00:00,110031.99,2025-10-31 16:05:00+00:00,stop_loss,-0.09390942709348882,True
long,109987.82,2025-10-31 13:45:00+00:00,109987.82,2025-10-31 16:15:00+00:00,stop_loss,-0.11311068547668435,True
long,109768.01,2025-11-01 02:45:00+00:00,109768.01,2025-11-01 13:40:00+00:00,stop_loss,-0.27680028088328146,True
long,110868.76,2025-11-02 10:10:00+00:00,110281.12749999999,2025-11-02 13:20:00+00:00,stop_loss,-12.20050640054073,False
long,109588.0,2025-10-31 18:35:00+00:00,110117.49,2025-11-02 16:00:00+00:00,atr_trail_1.5,8.676773004343636,True
long,103806.0,2025-11-05 17:50:00+00:00,102600.465,2025-11-06 12:40:00+00:00,stop_loss,-24.826692098722685,False
long,103681.83,2025-11-06 00:50:00+00:00,102567.98678571428,2025-11-06 12:40:00+00:00,stop_loss,-23.085793880870355,False
long,103514.12,2025-11-06 07:20:00+00:00,102544.5757142857,2025-11-06 12:40:00+00:00,stop_loss,-20.33259968232917,False
long,104778.55,2025-11-09 22:50:00+00:00,104778.55,2025-11-09 23:20:00+00:00,stop_loss,-0.23691566642218187,True
long,106334.02,2025-11-10 07:40:00+00:00,105213.3592857143,2025-11-10 14:45:00+00:00,stop_loss,-22.67812183317644,False
long,106200.0,2025-11-10 13:00:00+00:00,105222.21857142857,2025-11-10 14:45:00+00:00,stop_loss,-20.01396287328487,False
long,106139.83,2025-11-11 00:55:00+00:00,106660.13,2025-11-11 01:35:00+00:00,atr_trail_1.5,8.550663650824763,True
long,103475.66,2025-11-13 07:55:00+00:00,102326.43500000001,2025-11-13 13:30:00+00:00,stop_loss,-23.812470063007886,False
long,102994.54,2025-11-13 12:00:00+00:00,101815.64821428571,2025-11-13 14:35:00+00:00,stop_loss,-24.49231615024021,False
long,102909.9,2025-11-13 14:50:00+00:00,101550.24428571429,2025-11-13 15:45:00+00:00,stop_loss,-28.02419658916597,False
long,92540.82,2025-11-20 04:45:00+00:00,91031.40214285714,2025-11-20 14:05:00+00:00,stop_loss,-34.22166592305674,False
long,84595.61,2025-11-22 22:10:00+00:00,86201.0,2025-11-23 05:35:00+00:00,atr_trail_1.5,33.88130756599375,True
long,84919.73,2025-11-23 00:00:00+00:00,86201.0,2025-11-23 05:35:00+00:00,atr_trail_1.5,26.838062290454516,True
long,86860.61,2025-11-24 01:50:00+00:00,86860.61,2025-11-24 04:15:00+00:00,stop_loss,0.13378769896799958,True
long,87461.57,2025-11-24 05:05:00+00:00,86204.80678571429,2025-11-24 09:20:00+00:00,stop_loss,-30.33863833648809,False
long,88503.99,2025-11-24 20:00:00+00:00,87292.53,2025-11-25 08:45:00+00:00,stop_loss,-28.976392860932176,False
long,91232.39,2025-11-27 16:10:00+00:00,91232.39,2025-11-27 21:05:00+00:00,stop_loss,-0.5884341358527311,True
long,91408.48,2025-11-28 06:40:00+00:00,91408.48,2025-11-28 11:10:00+00:00,stop_loss,-0.7740075506592572,True
long,91287.72,2025-11-27 06:10:00+00:00,91287.72,2025-11-28 11:15:00+00:00,stop_loss,-0.0330406887460708,True
long,91179.77,2025-11-30 08:40:00+00:00,91224.56,2025-11-30 10:45:00+00:00,atr_trail_1.5,-0.08780679561466431,True
long,87354.68,2025-12-02 13:15:00+00:00,89365.5767857143,2025-12-02 15:00:00+00:00,atr_trail_1.5,41.17049200863843,True
long,87081.0,2025-12-02 06:30:00+00:00,90595.99,2025-12-02 16:20:00+00:00,atr_trail_1.5,72.57421054617468,True
long,93502.76,2025-12-03 14:40:00+00:00,92437.76535714285,2025-12-03 14:55:00+00:00,stop_loss,-24.37996163657933,False
long,92630.48,2025-12-03 17:10:00+00:00,92630.48,2025-12-03 18:50:00+00:00,stop_loss,0.004966930354414645,True
long,92506.94,2025-12-03 17:20:00+00:00,92506.94,2025-12-03 18:55:00+00:00,stop_loss,0.007110311322112484,True
long,91591.95,2025-12-08 14:30:00+00:00,90727.25571428571,2025-12-08 15:00:00+00:00,stop_loss,-20.481447238852017,False
long,92861.62,2025-12-09 22:35:00+00:00,91589.43035714285,2025-12-10 15:35:00+00:00,stop_loss,-28.999686605879784,False
long,92704.46,2025-12-10 19:05:00+00:00,93671.1,2025-12-10 20:20:00+00:00,atr_trail_1.5,18.518541992786222,True
long,92392.01,2025-12-12 02:10:00+00:00,90916.04214285714,2025-12-12 15:25:00+00:00,stop_loss,-33.55011900147756,False
long,92392.8,2025-12-12 04:50:00+00:00,90980.90142857144,2025-12-12 15:25:00+00:00,stop_loss,-32.16295666823749,False
long,92342.39,2025-12-12 08:55:00+00:00,91202.43071428571,2025-12-12 15:25:00+00:00,stop_loss,-26.28983715310564,False
long,87875.49,2025-12-17 01:15:00+00:00,86796.2325,2025-12-17 04:45:00+00:00,stop_loss,-26.16333387159507,False
long,87339.53,2025-12-18 12:30:00+00:00,88018.62535714285,2025-12-18 13:30:00+00:00,atr_trail_1.5,13.276275708965036,True
long,88111.18,2025-12-19 13:35:00+00:00,88638.7,2025-12-19 15:20:00+00:00,atr_trail_1.5,10.548299455301892,True
long,88501.78,2025-12-19 14:40:00+00:00,88501.78,2025-12-19 15:20:00+00:00,stop_loss,-0.11682563414462854,True
long,88275.49,2025-12-20 11:20:00+00:00,87936.85321428571,2025-12-20 13:20:00+00:00,stop_loss,-9.272272013767138,False
long,88209.97,2025-12-20 17:15:00+00:00,88209.97,2025-12-20 21:45:00+00:00,stop_loss,-1.1233855894391236,True
long,87569.87,2025-12-19 19:15:00+00:00,88212.34,2025-12-21 13:30:00+00:00,atr_trail_1.5,13.340588909991885,True
long,88114.17,2025-12-20 01:15:00+00:00,88114.17,2025-12-21 13:30:00+00:00,stop_loss,0.016240773597661295,True
long,88370.64,2025-12-21 19:35:00+00:00,89154.01,2025-12-22 00:20:00+00:00,atr_trail_1.5,15.336412041698036,True
long,90094.28,2025-12-22 14:45:00+00:00,89294.67285714285,2025-12-22 15:20:00+00:00,stop_loss,-19.350453033358946,False
long,87792.67,2025-12-25 07:50:00+00:00,87453.95607142856,2025-12-25 08:20:00+00:00,stop_loss,-9.3162234289363,False
long,87534.68,2025-12-25 13:10:00+00:00,87896.72535714286,2025-12-25 15:25:00+00:00,atr_trail_1.5,6.336110905659842,True
long,87616.12,2025-12-25 13:40:00+00:00,87896.72535714286,2025-12-25 15:25:00+00:00,atr_trail_1.5,4.655617443130788,True
long,87746.27,2025-12-25 02:10:00+00:00,87746.27,2025-12-25 20:25:00+00:00,stop_loss,-0.6778297470650175,True
long,87813.93,2025-12-28 04:10:00+00:00,87813.93,2025-12-28 12:40:00+00:00,stop_loss,-1.196113542089996,True
long,87850.6,2025-12-28 12:55:00+00:00,87850.6,2025-12-28 15:50:00+00:00,stop_loss,-1.2095579150447338,True
long,87948.78,2025-12-28 15:00:00+00:00,87730.45178571428,2025-12-28 18:00:00+00:00,stop_loss,-6.564894664501784,False
long,87982.28,2025-12-30 11:05:00+00:00,87982.28,2025-12-30 14:30:00+00:00,stop_loss,-0.8592274587240095,True
long,87969.3,2025-12-30 12:00:00+00:00,87969.3,2025-12-30 14:30:00+00:00,stop_loss,-0.8824558437675888,True
long,88092.69,2025-12-30 14:40:00+00:00,88875.82,2025-12-30 15:00:00+00:00,atr_trail_1.5,15.269413341788166,True
long,88610.73,2025-12-31 01:15:00+00:00,88610.73,2025-12-31 14:35:00+00:00,stop_loss,-0.4773417008462527,True
long,88460.34,2025-12-31 05:25:00+00:00,88781.72,2025-12-31 14:35:00+00:00,atr_trail_1.5,5.829605499723814,True
long,88538.89,2025-12-31 07:25:00+00:00,88781.72,2025-12-31 14:35:00+00:00,atr_trail_1.5,4.018414042203886,True
long,88713.62,2026-01-02 05:45:00+00:00,89530.13,2026-01-02 11:15:00+00:00,atr_trail_1.5,15.689421205640798,True
long,88973.35,2026-01-02 08:05:00+00:00,89530.13,2026-01-02 11:15:00+00:00,atr_trail_1.5,10.404814603795067,True
long,89620.0,2026-01-02 13:15:00+00:00,89094.13964285715,2026-01-02 14:15:00+00:00,stop_loss,-13.335334906111447,False
long,89387.65,2026-01-02 14:40:00+00:00,89387.65,2026-01-02 15:00:00+00:00,stop_loss,-0.5951679966016407,True
long,89797.01,2026-01-03 10:25:00+00:00,91119.93357142857,2026-01-04 00:05:00+00:00,atr_trail_1.5,25.646199909265277,True
long,89752.74,2026-01-03 11:55:00+00:00,91156.68035714285,2026-01-04 00:05:00+00:00,atr_trail_1.5,27.229848855549125,True
long,91394.0,2026-01-04 07:35:00+00:00,90869.28607142856,2026-01-04 19:05:00+00:00,stop_loss,-13.08245899230664,False
long,91473.6,2026-01-04 23:00:00+00:00,92534.20428571428,2026-01-05 01:05:00+00:00,atr_trail_1.5,19.85684812729707,True
long,91413.88,2026-01-04 09:15:00+00:00,93042.63,2026-01-05 02:05:00+00:00,atr_trail_1.5,31.29024442615124,True
long,90269.99,2026-01-03 03:40:00+00:00,92478.51,2026-01-05 04:30:00+00:00,atr_trail_1.5,43.880302241879164,True
long,92868.0,2026-01-05 14:35:00+00:00,93439.07,2026-01-05 17:25:00+00:00,atr_trail_1.5,10.571110762434067,True
long,93756.86,2026-01-06 06:10:00+00:00,93756.86,2026-01-06 14:45:00+00:00,stop_loss,-0.6023358595535707,True
long,93756.86,2026-01-06 06:25:00+00:00,93756.86,2026-01-06 14:45:00+00:00,stop_loss,-0.6023358595535707,True
long,93887.57,2026-01-06 01:00:00+00:00,92981.33642857143,2026-01-06 16:25:00+00:00,stop_loss,-20.904654949075212,False
long,91498.0,2026-01-09 01:25:00+00:00,90698.11535714286,2026-01-09 08:00:00+00:00,stop_loss,-19.084199498505793,False
long,90741.9,2026-01-11 07:20:00+00:00,90918.59,2026-01-11 13:25:00+00:00,atr_trail_1.5,2.1718770018512914,True
