open,high,low,close,volume,taker_buy_volume,datetime
62352.9,62570.1,62347.8,62506.2,3659.625,2151.633,2026-06-19 18:00:00
62506.3,62664.3,62419.5,62600.0,3035.836,1642.792,2026-06-19 19:00:00
62600.0,62844.8,62315.2,62799.4,6739.352,3690.007,2026-06-19 20:00:00
62799.4,63410.3,62629.5,63174.2,13878.128,8056.831,2026-06-19 21:00:00
63174.1,63398.3,62972.8,63174.8,7794.914,3875.74,2026-06-19 22:00:00
63174.8,63266.3,62992.0,63193.0,4428.801,2204.447,2026-06-19 23:00:00
63193.1,63376.6,62897.8,62943.7,6372.556,3127.918,2026-06-20 00:00:00
62943.7,63213.0,62836.6,63166.7,4859.398,2528.681,2026-06-20 01:00:00
63166.6,63175.3,62958.0,63079.3,2166.381,951.18,2026-06-20 02:00:00
63079.2,63117.0,62907.4,63001.9,1719.554,890.744,2026-06-20 03:00:00
63001.8,63245.9,62926.2,63217.4,1587.361,923.663,2026-06-20 04:00:00
63217.3,63253.6,63024.1,63048.0,1954.973,982.408,2026-06-20 05:00:00
63048.0,63345.1,63015.1,63287.8,3005.024,1842.653,2026-06-20 06:00:00
63287.8,63645.0,63250.0,63512.6,5223.884,3484.383,2026-06-20 07:00:00
63512.5,63757.2,63435.0,63496.8,5620.834,3043.291,2026-06-20 08:00:00
63496.8,63594.2,63368.5,63550.9,2644.972,1276.425,2026-06-20 09:00:00
63551.0,63551.0,63301.8,63305.7,2722.798,1046.239,2026-06-20 10:00:00
63305.8,63487.2,63283.5,63440.5,1781.829,918.119,2026-06-20 11:00:00
63440.5,63590.0,63367.6,63553.9,2036.026,1036.086,2026-06-20 12:00:00
63553.9,63894.0,63509.1,63645.5,6526.429,3966.785,2026-06-20 13:00:00
63645.4,63730.0,63608.6,63710.0,1912.419,1020.812,2026-06-20 14:00:00
63710.1,63774.2,63558.4,63625.0,3533.917,1566.431,2026-06-20 15:00:00
63625.0,63630.0,63360.0,63390.8,4745.106,1872.139,2026-06-20 16:00:00
63390.8,63760.8,63390.3,63700.8,3687.354,1978.404,2026-06-20 17:00:00
63700.8,63747.7,63559.8,63649.7,2170.014,1046.525,2026-06-20 18:00:00
63649.6,63770.0,63586.8,63651.3,1580.907,863.388,2026-06-20 19:00:00
63651.4,63756.0,63497.3,63627.8,3118.595,1451.769,2026-06-20 20:00:00
63627.7,63627.8,63242.0,63368.0,6104.423,2641.617,2026-06-20 21:00:00
63368.0,64150.0,63136.2,63929.5,15156.582,8445.589,2026-06-20 22:00:00
63929.4,64370.9,63810.0,64139.5,11736.081,6289.752,2026-06-20 23:00:00
64139.4,64150.0,63875.0,63999.9,4431.632,2429.545,2026-06-21 00:00:00
63999.9,64015.0,63661.9,63810.7,5116.225,1968.035,2026-06-21 01:00:00
63810.8,63899.0,63750.3,63776.4,1651.649,842.719,2026-06-21 02:00:00
63776.3,63940.3,63764.2,63905.5,1802.738,1002.741,2026-06-21 03:00:00
63905.5,63945.0,63820.0,63899.4,958.033,464.538,2026-06-21 04:00:00
63899.4,64066.6,63886.6,63983.0,1679.864,977.076,2026-06-21 05:00:00
63983.0,64326.0,63943.6,64245.9,3225.948,1934.694,2026-06-21 06:00:00
64245.9,64317.6,64219.7,64270.0,1732.321,830.479,2026-06-21 07:00:00
64270.1,64303.0,64217.6,64264.3,2410.512,907.301,2026-06-21 08:00:00
64264.3,64297.0,64199.0,64221.3,2876.502,881.29,2026-06-21 09:00:00
64221.3,64251.2,64199.0,64219.5,1446.395,572.212,2026-06-21 10:00:00
64219.5,64450.0,64207.0,64398.8,3632.131,2196.488,2026-06-21 11:00:00
64398.8,64568.0,64223.3,64252.7,4422.656,2167.299,2026-06-21 12:00:00
64252.6,64339.7,64199.0,64226.5,2673.68,1281.017,2026-06-21 13:00:00
64226.6,64300.0,64168.7,64270.0,1874.008,840.738,2026-06-21 14:00:00
64269.9,64270.0,64143.2,64170.1,3195.625,1109.78,2026-06-21 15:00:00
64170.0,64204.8,63871.3,63987.9,5172.436,1996.889,2026-06-21 16:00:00
63987.9,64224.5,63928.4,64189.8,3868.644,2486.121,2026-06-21 17:00:00
64189.8,64384.0,64175.5,64338.9,4012.6,2329.105,2026-06-21 18:00:00
64339.0,64453.3,64077.3,64149.9,4721.509,2199.617,2026-06-21 19:00:00
64149.8,64208.7,63916.0,64161.1,4648.175,2407.276,2026-06-21 20:00:00
64161.1,64161.1,63981.2,64123.2,2524.614,1209.866,2026-06-21 21:00:00
64123.2,64128.3,63969.7,64120.0,1789.791,922.487,2026-06-21 22:00:00
64120.0,64337.3,64081.5,64200.3,2931.074,1767.921,2026-06-21 23:00:00
64200.2,64231.6,64013.0,64122.3,2597.496,1126.024,2026-06-22 00:00:00
64122.2,64197.1,64046.4,64114.6,1339.794,678.478,2026-06-22 01:00:00
64114.6,64221.0,63907.4,64180.0,2519.631,1353.233,2026-06-22 02:00:00
64180.1,64284.9,64135.1,64173.6,1206.193,673.418,2026-06-22 03:00:00
64173.7,64243.4,63641.3,63824.8,4784.615,2165.113,2026-06-22 04:00:00
63824.8,63950.0,63475.3,63778.2,7220.217,3716.427,2026-06-22 05:00:00
63778.1,63840.0,63543.0,63775.3,5017.033,2876.678,2026-06-22 06:00:00
63775.3,63775.3,63220.0,63287.1,8096.745,3500.261,2026-06-22 07:00:00
63287.2,64076.0,63286.2,63867.2,8324.368,4503.159,2026-06-22 08:00:00
63867.3,64788.0,63818.0,64574.5,16112.153,9033.214,2026-06-22 09:00:00
64574.5,64643.7,64213.8,64226.5,4686.405,2213.576,2026-06-22 10:00:00
64226.5,64434.6,63857.1,63935.1,8838.637,4033.038,2026-06-22 11:00:00
63935.1,64085.4,63833.4,64063.6,3987.486,1960.681,2026-06-22 12:00:00
64063.5,64311.8,64050.6,64219.5,3574.11,1781.303,2026-06-22 13:00:00
64219.5,64299.0,63912.8,63960.7,2873.557,1328.823,2026-06-22 14:00:00
63960.6,64384.3,63931.0,64187.9,4308.349,2299.277,2026-06-22 15:00:00
64188.0,64332.4,64014.9,64133.8,3083.064,1647.274,2026-06-22 16:00:00
64133.9,64232.5,64019.0,64114.8,1760.141,850.041,2026-06-22 17:00:00
64114.7,64250.0,64044.1,64109.8,1568.598,739.526,2026-06-22 18:00:00
64109.9,64750.0,64064.5,64624.3,9530.798,4880.75,2026-06-22 19:00:00
64624.2,65199.0,64545.7,65120.1,14700.714,8479.359,2026-06-22 20:00:00
65120.0,65565.7,64915.6,65548.0,15228.832,8374.742,2026-06-22 21:00:00
65547.9,65597.2,64802.3,64943.0,14941.027,7276.858,2026-06-22 22:00:00
64943.1,65117.2,64722.2,64808.0,6535.352,3031.406,2026-06-22 23:00:00
64808.0,64835.6,64481.0,64695.7,8721.001,4266.348,2026-06-23 00:00:00
64695.8,64746.4,64355.0,64580.6,5298.329,2424.195,2026-06-23 01:00:00
64580.6,64708.0,64249.6,64312.9,5474.731,2580.313,2026-06-23 02:00:00
64312.9,64475.8,64240.0,64447.9,4662.824,2473.665,2026-06-23 03:00:00
64450.6,64637.1,64326.0,64409.8,3634.307,1759.114,2026-06-23 04:00:00
64409.8,64461.0,64112.1,64291.0,3088.035,1317.522,2026-06-23 05:00:00
64291.0,64370.8,63758.3,63948.4,7545.433,3669.437,2026-06-23 06:00:00
63948.5,64030.7,63843.8,63990.2,3364.757,1665.701,2026-06-23 07:00:00
63990.1,64130.0,63803.2,64119.4,3891.308,2089.0,2026-06-23 08:00:00
64119.4,64242.8,63852.5,64125.2,5358.072,2824.681,2026-06-23 09:00:00
64125.1,64247.2,64005.5,64165.9,2594.761,1030.497,2026-06-23 10:00:00
64165.8,64172.2,63933.3,64037.3,3099.414,1475.92,2026-06-23 11:00:00
64037.2,64068.0,63569.2,63594.9,5712.933,2094.189,2026-06-23 12:00:00
63594.8,63707.5,63322.0,63372.1,8699.821,4058.525,2026-06-23 13:00:00
63372.0,63374.4,62532.4,62905.5,25443.262,13446.67,2026-06-23 14:00:00
62905.5,63070.1,62828.0,62849.2,5860.475,2721.207,2026-06-23 15:00:00
62849.3,62916.5,61870.0,62353.7,25191.723,11588.977,2026-06-23 16:00:00
62353.6,62482.0,62309.0,62350.2,4877.636,2180.375,2026-06-23 17:00:00
62350.3,62563.9,62207.1,62290.4,5432.761,2715.398,2026-06-23 18:00:00
62290.4,62600.0,62289.2,62478.5,5964.423,3526.647,2026-06-23 19:00:00
62478.4,62531.6,62157.0,62227.9,5881.479,2525.804,2026-06-23 20:00:00
62228.0,62513.4,61916.9,62446.6,15070.538,7502.874,2026-06-23 21:00:00
62446.5,62837.1,62359.2,62462.8,14169.381,7290.267,2026-06-23 22:00:00
62462.8,62480.3,62161.2,62455.8,7509.637,3793.27,2026-06-23 23:00:00
62455.9,62812.2,62393.4,62522.9,8663.062,4739.429,2026-06-24 00:00:00
62522.9,62668.7,62301.7,62330.0,3484.745,1590.575,2026-06-24 01:00:00
62330.0,62420.0,62075.6,62215.3,4189.498,2048.758,2026-06-24 02:00:00
62215.3,62467.2,62201.3,62365.7,2790.577,1501.929,2026-06-24 03:00:00
62365.7,62518.5,62344.2,62439.8,2217.701,967.052,2026-06-24 04:00:00
62439.9,62629.9,62434.9,62563.1,2110.412,1027.312,2026-06-24 05:00:00
62563.1,62749.9,62488.1,62560.1,2806.833,1379.071,2026-06-24 06:00:00
62560.1,62770.6,62463.7,62696.7,1898.787,873.294,2026-06-24 07:00:00
62696.7,62999.9,62696.7,62982.1,4509.603,2642.91,2026-06-24 08:00:00
62982.1,63090.9,62737.0,62904.6,3777.468,1867.301,2026-06-24 09:00:00
62904.6,62994.6,62572.1,62598.0,4358.54,2042.574,2026-06-24 10:00:00
62598.0,62804.0,62402.8,62704.6,5111.386,2376.228,2026-06-24 11:00:00
62704.6,62779.9,62500.0,62720.6,2797.018,1320.107,2026-06-24 12:00:00
62720.7,63053.5,62678.0,62859.9,3935.298,2078.426,2026-06-24 13:00:00
62859.8,62888.0,62700.0,62754.6,1940.615,929.463,2026-06-24 14:00:00
62754.7,62822.0,62570.8,62630.3,3406.243,1583.17,2026-06-24 15:00:00
62630.4,62786.2,62574.0,62773.0,2748.793,1492.863,2026-06-24 16:00:00
62773.0,62773.0,62608.6,62650.2,1488.171,655.351,2026-06-24 17:00:00
62650.2,62657.8,62365.4,62416.8,4330.738,1811.297,2026-06-24 18:00:00
62416.9,63209.6,62272.1,62887.7,11430.749,5857.163,2026-06-24 19:00:00
62887.8,62939.3,62543.4,62589.5,5404.984,2465.1,2026-06-24 20:00:00
62589.5,62604.0,61220.7,61308.2,35472.77,16154.41,2026-06-24 21:00:00
61308.2,61434.5,60866.0,61085.3,24983.872,12263.291,2026-06-24 22:00:00
61085.3,61128.9,60238.0,60254.9,24553.002,10858.704,2026-06-24 23:00:00
60254.9,60649.1,59260.0,59808.2,37783.564,16070.854,2026-06-25 00:00:00
59808.3,60025.2,59060.0,59363.7,33548.446,14542.085,2026-06-25 01:00:00
59363.6,59895.3,59269.4,59569.5,16224.69,8970.207,2026-06-25 02:00:00
59569.5,59973.3,59484.7,59923.8,7889.569,4374.98,2026-06-25 03:00:00
59923.7,61188.0,59813.9,60926.5,26953.645,14788.942,2026-06-25 04:00:00
60926.5,61115.2,60633.1,61073.6,6808.637,3201.869,2026-06-25 05:00:00
61073.6,61256.0,60752.8,60850.2,5756.512,2581.019,2026-06-25 06:00:00
60850.3,61086.3,60799.9,61051.2,2882.991,1606.761,2026-06-25 07:00:00
61051.2,61138.9,60666.0,60786.9,5410.751,2435.589,2026-06-25 08:00:00
60786.9,60960.5,60686.8,60892.9,3603.816,1964.225,2026-06-25 09:00:00
60892.9,60939.0,60660.0,60763.2,4314.462,1813.767,2026-06-25 10:00:00
60763.3,60877.7,60648.0,60853.9,3048.144,1542.388,2026-06-25 11:00:00
60854.0,61389.0,60756.4,61323.2,6224.548,3705.358,2026-06-25 12:00:00
61323.3,61800.0,61241.9,61567.1,13551.642,7264.429,2026-06-25 13:00:00
61567.1,61829.1,61567.1,61693.5,4754.255,2587.039,2026-06-25 14:00:00
61693.5,61931.1,61632.2,61886.7,6467.034,3234.921,2026-06-25 15:00:00
61886.8,61897.6,61653.0,61686.4,5343.995,2334.428,2026-06-25 16:00:00
61686.5,61764.9,61578.4,61707.8,3667.26,1946.92,2026-06-25 17:00:00
61707.9,61727.9,61228.4,61245.3,7304.194,3163.743,2026-06-25 18:00:00
61245.4,61395.3,61033.5,61258.2,11773.247,5367.864,2026-06-25 19:00:00
61258.2,61742.9,61048.5,61216.4,12542.989,6539.364,2026-06-25 20:00:00
61216.4,61346.4,58030.0,58248.4,65568.385,30167.375,2026-06-25 21:00:00
58248.4,60466.9,58248.4,59448.7,68127.991,34844.753,2026-06-25 22:00:00
59448.7,59630.2,58835.2,59536.2,20883.361,10966.013,2026-06-25 23:00:00
59536.2,60035.7,59130.0,59284.0,13732.675,6649.827,2026-06-26 00:00:00
59284.1,59720.0,59114.4,59656.3,7827.95,4152.285,2026-06-26 01:00:00
59656.3,59775.0,59333.0,59491.0,7260.279,3775.219,2026-06-26 02:00:00
59491.2,59496.6,59152.7,59299.8,7110.978,3326.687,2026-06-26 03:00:00
59299.9,59723.5,59298.7,59428.8,6367.176,3243.155,2026-06-26 04:00:00
59428.9,60245.0,59422.7,60180.7,6267.02,3507.988,2026-06-26 05:00:00
60180.7,60180.8,59705.4,59815.1,6099.121,2608.688,2026-06-26 06:00:00
59815.1,60164.3,59709.1,59771.9,4578.901,2230.782,2026-06-26 07:00:00
59772.0,59882.2,59608.1,59638.2,3871.116,2010.075,2026-06-26 08:00:00
59638.2,59761.3,59200.0,59413.0,6344.268,3261.387,2026-06-26 09:00:00
59413.1,59432.3,58325.6,58536.0,24980.279,12235.247,2026-06-26 10:00:00
58536.0,60125.7,58288.0,60015.0,26425.366,12839.111,2026-06-26 11:00:00
60015.0,60234.8,59802.3,59899.9,8739.818,4553.749,2026-06-26 12:00:00
59899.9,60039.1,59703.1,59921.8,5871.329,2983.283,2026-06-26 13:00:00
59921.9,60440.0,59666.2,60298.9,10771.225,6421.165,2026-06-26 14:00:00
60298.9,60734.0,60252.6,60491.0,14629.556,6893.402,2026-06-26 15:00:00
60491.0,60542.6,60112.0,60215.3,7945.368,3560.153,2026-06-26 16:00:00
60215.3,60229.8,59544.7,59709.3,10679.166,4953.812,2026-06-26 17:00:00
59709.3,59834.2,59210.4,59290.0,10744.708,5074.273,2026-06-26 18:00:00
59290.0,59569.0,59233.1,59392.4,6798.892,3413.409,2026-06-26 19:00:00
59392.4,59998.4,58940.0,59167.6,23971.564,11811.782,2026-06-26 20:00:00
59167.6,60189.5,58388.0,60153.3,35902.97,17180.888,2026-06-26 21:00:00
60153.5,60274.2,59358.8,59568.9,21091.08,10150.101,2026-06-26 22:00:00
59568.9,60494.1,59560.0,60296.6,16399.595,8495.537,2026-06-26 23:00:00
60296.9,60580.0,59933.1,60017.8,13029.495,6510.197,2026-06-27 00:00:00
60017.8,60276.5,59921.4,60000.0,6949.554,3725.983,2026-06-27 01:00:00
60000.0,60140.7,59530.7,59648.9,5774.528,2589.99,2026-06-27 02:00:00
59648.9,60077.8,59586.3,59719.7,7106.059,3450.444,2026-06-27 03:00:00
59719.9,59970.0,59556.0,59694.7,4861.161,2460.076,2026-06-27 04:00:00
59694.7,60028.0,59649.2,59887.6,2664.982,1396.41,2026-06-27 05:00:00
59887.6,60051.0,59717.1,60007.5,3088.676,1611.759,2026-06-27 06:00:00
60007.6,60090.8,59871.9,60072.0,3454.396,1758.873,2026-06-27 07:00:00
60071.9,60167.3,59846.2,60033.4,3606.601,1985.663,2026-06-27 08:00:00
60033.4,60046.9,59904.8,59919.1,1013.631,430.393,2026-06-27 09:00:00
59919.0,60349.0,59888.7,60256.6,4979.232,2630.25,2026-06-27 10:00:00
60256.6,60387.8,60134.5,60274.7,3264.048,1742.373,2026-06-27 11:00:00
60274.8,60472.2,60189.4,60215.9,3433.958,1738.791,2026-06-27 12:00:00
60215.9,60286.0,60101.9,60208.3,1945.532,985.514,2026-06-27 13:00:00
60208.4,60492.2,60074.5,60345.3,4271.161,2073.983,2026-06-27 14:00:00
60345.2,60557.8,60266.0,60522.3,3356.548,1869.445,2026-06-27 15:00:00
60522.4,60522.5,60336.2,60425.1,2454.04,1322.693,2026-06-27 16:00:00
60425.2,60482.9,60261.0,60391.2,2310.771,1128.454,2026-06-27 17:00:00
60391.3,60466.5,60350.0,60390.3,1032.741,479.677,2026-06-27 18:00:00
60390.3,60425.4,60162.0,60331.9,3122.375,1638.328,2026-06-27 19:00:00
60331.9,60407.1,60222.6,60394.0,1807.192,954.968,2026-06-27 20:00:00
60394.0,60643.1,60356.1,60554.6,4154.884,2297.405,2026-06-27 21:00:00
60554.6,60697.6,60480.0,60588.9,3321.5,1764.199,2026-06-27 22:00:00
60589.0,60924.7,60541.1,60817.2,7814.952,4730.067,2026-06-27 23:00:00
60817.3,60850.0,60648.2,60785.0,2778.326,1423.683,2026-06-28 00:00:00
60784.9,60796.6,60383.0,60495.6,6435.887,3011.816,2026-06-28 01:00:00
60495.6,60547.3,60420.2,60537.8,1662.956,852.137,2026-06-28 02:00:00
60537.9,60576.9,60050.0,60149.9,5900.77,2417.726,2026-06-28 03:00:00
60149.9,60283.4,60141.7,60272.8,1563.196,919.824,2026-06-28 04:00:00
60272.8,60469.8,60108.9,60173.4,2727.898,1572.78,2026-06-28 05:00:00
60173.4,60230.0,59819.8,60204.3,4692.97,2218.096,2026-06-28 06:00:00
60204.3,60303.2,59913.9,60000.3,3651.424,1881.26,2026-06-28 07:00:00
60000.4,60168.7,59983.3,60125.1,1900.278,922.346,2026-06-28 08:00:00
60125.1,60256.8,59950.0,60193.0,2439.438,1373.002,2026-06-28 09:00:00
60193.1,60314.3,60017.2,60121.2,2057.691,1077.128,2026-06-28 10:00:00
60121.2,60250.4,60121.2,60169.5,1454.945,638.333,2026-06-28 11:00:00
60169.5,60205.4,60060.0,60108.1,1216.104,604.025,2026-06-28 12:00:00
60108.0,60112.3,59714.8,59956.6,5438.2,2518.518,2026-06-28 13:00:00
59956.6,60020.0,59772.9,59970.0,2915.154,1485.137,2026-06-28 14:00:00
59970.0,60247.1,59965.8,60192.5,3433.223,2043.262,2026-06-28 15:00:00
60192.4,60543.3,60109.5,60340.1,4910.201,2573.398,2026-06-28 16:00:00
60340.1,60444.0,60223.1,60230.0,2760.374,1252.793,2026-06-28 17:00:00
60230.0,60271.8,60037.0,60138.5,2477.136,1206.668,2026-06-28 18:00:00
60138.4,60351.3,60091.4,60314.9,2495.801,1298.081,2026-06-28 19:00:00
60315.0,60435.8,60161.2,60270.0,2227.61,1163.455,2026-06-28 20:00:00
60269.9,60269.9,59934.3,60044.5,4290.318,2028.452,2026-06-28 21:00:00
60044.6,60228.5,59983.0,59995.3,2937.391,1336.647,2026-06-28 22:00:00
59995.3,60103.2,59781.8,59849.9,5771.027,2811.029,2026-06-28 23:00:00
59850.0,59915.7,59550.0,59655.9,7424.561,3370.917,2026-06-29 00:00:00
59655.9,59821.9,59366.6,59557.3,8401.918,3764.811,2026-06-29 01:00:00
59557.3,59678.8,59466.9,59580.7,3170.957,1419.142,2026-06-29 02:00:00
59580.7,59658.2,59224.6,59451.4,5640.911,2404.963,2026-06-29 03:00:00
59451.3,59747.7,59443.8,59634.0,4223.368,2186.687,2026-06-29 04:00:00
59634.1,59773.8,59300.0,59418.1,4650.66,1912.802,2026-06-29 05:00:00
59418.1,59883.2,58888.0,59040.1,13650.068,6214.599,2026-06-29 06:00:00
59040.0,59820.4,58975.0,59550.2,7711.363,4123.919,2026-06-29 07:00:00
59550.2,59678.1,58978.2,59637.3,9238.488,4825.042,2026-06-29 08:00:00
59637.3,59674.3,59170.5,59413.0,5035.286,2607.222,2026-06-29 09:00:00
59413.0,59788.0,58850.0,59731.7,13997.776,6766.189,2026-06-29 10:00:00
59731.8,60219.4,59731.8,60019.8,9982.299,5443.961,2026-06-29 11:00:00
60019.9,60031.5,59717.0,59806.2,2746.071,1313.097,2026-06-29 12:00:00
59806.2,60088.0,59360.3,60082.7,6969.253,3814.799,2026-06-29 13:00:00
60082.7,60325.0,60022.2,60051.0,7371.999,3686.187,2026-06-29 14:00:00
60051.1,60162.5,59900.7,59998.9,3635.785,1773.799,2026-06-29 15:00:00
59998.9,60070.1,59712.8,59806.9,4899.419,2344.813,2026-06-29 16:00:00
59806.9,60089.1,59750.1,60031.3,5094.505,2489.002,2026-06-29 17:00:00
60031.3,60287.1,60031.3,60062.4,5511.908,2348.016,2026-06-29 18:00:00
60062.3,60193.2,59770.4,59927.2,6062.808,3133.236,2026-06-29 19:00:00
59927.2,60758.3,59552.6,59923.5,34963.613,16935.572,2026-06-29 20:00:00
59923.5,60313.0,59302.8,59559.3,21676.377,11079.44,2026-06-29 21:00:00
59559.4,59689.6,58988.0,59444.0,22336.282,10565.467,2026-06-29 22:00:00
59444.1,59939.2,59067.6,59800.2,18439.212,10015.77,2026-06-29 23:00:00
59800.3,59999.0,59562.6,59870.9,6543.241,3332.285,2026-06-30 00:00:00
59870.9,60666.6,59870.9,60396.0,17431.193,9365.019,2026-06-30 01:00:00
60396.0,60500.1,60150.2,60275.4,6924.679,2920.474,2026-06-30 02:00:00
60275.4,60540.0,60127.4,60409.3,6026.141,3583.288,2026-06-30 03:00:00
60409.3,60535.0,60265.1,60271.2,4954.154,2201.676,2026-06-30 04:00:00
60271.2,60565.6,60232.1,60454.9,2822.026,1261.634,2026-06-30 05:00:00
60454.9,60493.2,60314.0,60326.5,2066.396,949.422,2026-06-30 06:00:00
60326.4,60353.9,60134.0,60224.7,3047.364,1405.466,2026-06-30 07:00:00
60224.7,60250.0,59667.5,59806.1,9133.247,4144.279,2026-06-30 08:00:00
59806.1,60024.9,59740.0,59919.6,4682.306,2346.66,2026-06-30 09:00:00
59919.6,60021.4,59719.6,59920.4,3470.21,1821.689,2026-06-30 10:00:00
59920.4,60007.9,59570.0,59596.1,5570.503,2430.324,2026-06-30 11:00:00
59596.1,59672.1,59400.0,59458.3,8066.536,4084.42,2026-06-30 12:00:00
59458.3,59633.5,59329.2,59627.7,7258.542,3522.716,2026-06-30 13:00:00
59627.8,59698.9,59488.6,59571.7,3736.821,1802.898,2026-06-30 14:00:00
59571.6,59611.7,59423.3,59497.7,3824.498,1810.394,2026-06-30 15:00:00
59497.7,59532.7,59159.0,59285.8,8863.332,3928.314,2026-06-30 16:00:00
59285.8,59397.0,59225.0,59348.7,4167.963,2082.911,2026-06-30 17:00:00
59348.7,59403.0,59264.5,59303.6,2380.9,1191.301,2026-06-30 18:00:00
59303.7,59399.3,59100.0,59162.3,6214.318,2995.388,2026-06-30 19:00:00
59162.2,59162.3,58351.0,58374.8,25243.04,9829.21,2026-06-30 20:00:00
58374.8,58791.7,58200.0,58711.9,26034.559,12963.253,2026-06-30 21:00:00
58711.8,59264.4,58400.1,58458.6,23045.692,11284.187,2026-06-30 22:00:00
58458.7,58785.6,58160.0,58356.2,18133.224,8630.611,2026-06-30 23:00:00
58356.2,58617.4,58223.3,58479.3,7812.9,4063.509,2026-07-01 00:00:00
58479.2,58604.8,58290.0,58396.7,4252.186,2172.882,2026-07-01 01:00:00
58396.8,58675.0,58334.0,58659.8,4692.25,2409.204,2026-07-01 02:00:00
58659.9,58819.9,58560.0,58794.4,4770.762,2407.071,2026-07-01 03:00:00
58794.0,58850.0,58621.3,58708.0,3590.107,1681.647,2026-07-01 04:00:00
58708.0,58744.3,58472.3,58612.1,3145.534,1234.358,2026-07-01 05:00:00
58612.3,58780.0,58477.1,58575.8,2005.278,1051.278,2026-07-01 06:00:00
58575.7,58636.7,58518.8,58605.4,1551.593,687.773,2026-07-01 07:00:00
58605.4,58720.0,58270.0,58548.7,5536.729,2341.332,2026-07-01 08:00:00
58548.7,58991.6,57758.6,58741.7,28902.834,13262.39,2026-07-01 09:00:00
58741.8,59152.0,58632.4,59063.3,12017.6,6833.58,2026-07-01 10:00:00
59063.3,59298.4,58823.9,59169.6,9833.129,5353.504,2026-07-01 11:00:00
59169.7,59444.5,59030.9,59311.2,5966.189,3070.098,2026-07-01 12:00:00
59311.1,59350.0,59085.0,59122.4,4463.091,1644.253,2026-07-01 13:00:00
59122.3,59130.0,58500.1,58726.8,13792.727,7335.504,2026-07-01 14:00:00
58726.7,58797.6,58567.2,58744.4,4204.786,2012.794,2026-07-01 15:00:00
58744.4,58965.0,58450.7,58950.8,6346.255,3483.921,2026-07-01 16:00:00
58950.8,59069.7,58792.8,58921.4,5253.469,2748.313,2026-07-01 17:00:00
58921.4,58923.3,58590.9,58631.6,3734.411,1608.758,2026-07-01 18:00:00
58631.6,58733.5,58524.2,58592.9,3608.449,1910.476,2026-07-01 19:00:00
58592.8,58655.6,58294.1,58495.6,8651.069,4363.106,2026-07-01 20:00:00
58495.6,59486.7,58495.5,59463.1,22483.032,11876.872,2026-07-01 21:00:00
59463.0,60067.9,59239.9,59523.8,29537.612,14859.006,2026-07-01 22:00:00
59523.7,60520.0,59496.9,60118.5,22422.372,12244.642,2026-07-01 23:00:00
60118.6,60244.0,59836.1,59902.8,7712.896,3273.679,2026-07-02 00:00:00
59902.9,60218.2,59762.6,60166.5,6967.927,3710.054,2026-07-02 01:00:00
60166.5,60278.9,59992.7,60141.5,4929.144,2622.292,2026-07-02 02:00:00
60141.5,60332.8,59952.3,60000.0,5201.063,2401.837,2026-07-02 03:00:00
60000.0,60170.3,59844.5,60100.3,4206.586,2171.894,2026-07-02 04:00:00
60100.3,60827.8,60092.7,60799.9,16099.76,10388.332,2026-07-02 05:00:00
60799.9,61322.0,60319.3,60446.3,23792.275,12880.811,2026-07-02 06:00:00
60446.3,60446.3,59949.2,59999.6,8275.076,3972.394,2026-07-02 07:00:00
59999.6,60005.7,59555.0,59719.7,11009.328,5543.616,2026-07-02 08:00:00
